ID,value
Fund 1-Fund 77,0.7914566
Fund 1-Fund 78,0.7658715
Fund 1-Fund 79,0.7822202
Fund 1-Fund 80,0.7495385
Fund 1-Fund 81,0.72857136
Fund 1-Fund 82,0.7042854
Fund 1-Fund 83,0.5089893
Fund 1-Fund 84,0.739007
Fund 1-Fund 85,0.77037156
Fund 1-Fund 86,0.7290637
Fund 1-Fund 87,0.74932534
Fund 1-Fund 88,0.8023398
Fund 1-Fund 89,0.6852773
Fund 1-Fund 90,0.7493873
Fund 1-Fund 91,0.7899031
Fund 1-Fund 92,0.76134384
Fund 1-Fund 93,0.8006056
Fund 1-Fund 94,0.5866104
Fund 1-Fund 95,0.75684655
Fund 1-Fund 96,0.75458926
Fund 1-Fund 97,0.7644676
Fund 1-Fund 98,0.77338195
Fund 1-Fund 99,0.78685886
Fund 1-Fund 100,0.76927423
Fund 1-Fund 101,0.79953116
Fund 1-Fund 102,0.7206115
Fund 1-Fund 103,0.8096681
Fund 1-Fund 104,0.74848306
Fund 1-Fund 105,0.7678171
Fund 1-Fund 106,0.7629414
Fund 1-Fund 107,0.752919
Fund 1-Fund 108,0.7346425
Fund 1-Fund 109,0.7772642
Fund 1-Fund 110,0.75667876
Fund 1-Fund 111,0.7816001
Fund 1-Fund 112,0.78233254
Fund 1-Fund 113,0.7120238
Fund 1-Fund 114,0.79074484
Fund 1-Fund 115,0.7888844
Fund 1-Fund 116,0.74027896
Fund 1-Fund 117,0.7473522
Fund 1-Fund 118,0.7803594
Fund 1-Fund 119,0.7502696
Fund 1-Fund 120,0.75239295
Fund 1-Fund 121,0.77025867
Fund 1-Fund 122,0.785514
Fund 1-Fund 123,0.7259391
Fund 1-Fund 124,0.79031736
Fund 1-Fund 125,0.7144346
Fund 1-Fund 126,0.75334525
Fund 1-Fund 127,0.7723976
Fund 1-Fund 128,0.69022554
Fund 1-Fund 129,0.76262546
Fund 1-Fund 130,0.43937677
Fund 1-Fund 131,0.61909515
Fund 1-Fund 132,0.7461375
Fund 1-Fund 133,0.7757251
Fund 1-Fund 134,0.7519118
Fund 1-Fund 135,0.7785919
Fund 1-Fund 136,0.78996336
Fund 1-Fund 137,0.10805826
Fund 1-Fund 138,0.74220395
Fund 1-Fund 139,0.7567982
Fund 1-Fund 140,0.75453126
Fund 1-Fund 141,0.72855204
Fund 1-Fund 142,0.8044484
Fund 1-Fund 143,0.7325098
Fund 1-Fund 144,0.78493714
Fund 1-Fund 145,0.7463034
Fund 1-Fund 146,0.7845255
Fund 1-Fund 147,0.7752526
Fund 1-Fund 148,0.77788734
Fund 1-Fund 149,0.76802355
Fund 1-Fund 150,0.7587438
Fund 1-Fund 151,0.72388357
Fund 1-Fund 152,0.7469744
Fund 1-Fund 153,0.7677093
Fund 1-Fund 154,0.7153675
Fund 1-Fund 155,0.781811
Fund 1-Fund 156,0.7191869
Fund 1-Fund 157,0.7726746
Fund 1-Fund 158,0.759034
Fund 1-Fund 159,0.81587476
Fund 1-Fund 160,0.8040042
Fund 1-Fund 161,0.74033904
Fund 1-Fund 162,0.76431465
Fund 1-Fund 163,0.7211246
Fund 1-Fund 164,0.7768349
Fund 1-Fund 165,0.19053945
Fund 1-Fund 166,0.7883014
Fund 1-Fund 167,0.74664634
Fund 1-Fund 168,0.755864
Fund 1-Fund 169,0.71193296
Fund 1-Fund 170,0.7563061
Fund 1-Fund 171,0.7312027
Fund 1-Fund 172,0.7549882
Fund 1-Fund 173,0.7507101
Fund 1-Fund 174,0.73209095
Fund 1-Fund 175,0.6706328
Fund 1-Fund 176,0.73046416
Fund 1-Fund 177,0.7616028
Fund 1-Fund 178,0.7858659
Fund 1-Fund 179,0.7499876
Fund 1-Fund 180,0.7842101
Fund 1-Fund 181,0.7642618
Fund 1-Fund 182,0.7918804
Fund 1-Fund 183,0.75311345
Fund 1-Fund 184,0.7406216
Fund 1-Fund 185,0.76909083
Fund 1-Fund 186,0.70718694
Fund 1-Fund 187,0.81067437
Fund 1-Fund 188,0.8023196
Fund 1-Fund 189,0.726527
Fund 1-Fund 190,0.76443404
Fund 1-Fund 191,0.78671104
Fund 1-Fund 192,0.7217915
Fund 1-Fund 193,0.7544773
Fund 1-Fund 194,0.7390818
Fund 1-Fund 195,0.74474454
Fund 1-Fund 196,0.7205562
Fund 1-Fund 197,0.7652494
Fund 1-Fund 198,0.7158303
Fund 1-Fund 199,0.72755706
Fund 1-Fund 200,0.7328412
Fund 2-Fund 3,0.70648444
Fund 2-Fund 4,0.71422124
Fund 2-Fund 5,0.8054161
Fund 2-Fund 6,0.7169238
Fund 2-Fund 7,0.77868867
Fund 2-Fund 8,0.7698345
Fund 2-Fund 9,0.7923298
Fund 2-Fund 10,0.77341944
Fund 2-Fund 11,0.80276984
Fund 2-Fund 12,0.7830565
Fund 2-Fund 13,0.7823927
Fund 2-Fund 14,0.70024616
Fund 2-Fund 15,0.71267986
Fund 2-Fund 16,0.7542406
Fund 2-Fund 17,0.76943976
Fund 2-Fund 18,0.71842706
Fund 2-Fund 19,0.722415
Fund 2-Fund 20,0.7919356
Fund 2-Fund 21,0.79212976
Fund 2-Fund 22,0.7595432
Fund 2-Fund 23,0.77253276
Fund 2-Fund 24,0.7150363
Fund 2-Fund 25,0.73691964
Fund 2-Fund 26,0.7726595
Fund 2-Fund 27,0.651983
Fund 2-Fund 28,0.75553626
Fund 2-Fund 29,0.7450028
Fund 2-Fund 30,0.73435444
Fund 2-Fund 31,0.77218413
Fund 2-Fund 32,0.7432699
Fund 2-Fund 33,0.758746
Fund 2-Fund 34,0.6630304
Fund 2-Fund 35,0.7611903
Fund 2-Fund 36,0.74238294
Fund 2-Fund 37,0.5042637
Fund 2-Fund 38,0.79899347
Fund 2-Fund 39,0.7916864
Fund 2-Fund 40,0.7035125
Fund 2-Fund 41,0.81315094
Fund 2-Fund 42,0.6899318
Fund 2-Fund 43,0.60832447
Fund 2-Fund 44,0.7436112
Fund 2-Fund 45,0.76244086
Fund 2-Fund 46,0.8042448
Fund 2-Fund 47,0.7622306
Fund 2-Fund 48,0.53189814
Fund 2-Fund 49,0.74407953
Fund 2-Fund 50,0.7693303
Fund 2-Fund 51,0.75371104
Fund 2-Fund 52,0.72384095
Fund 2-Fund 53,0.65432197
Fund 2-Fund 54,0.7707576
Fund 2-Fund 55,0.7915643
Fund 2-Fund 56,0.7758635
Fund 2-Fund 57,0.60808975
Fund 2-Fund 58,0.705132
Fund 2-Fund 59,0.7727124
Fund 2-Fund 60,0.7769432
Fund 2-Fund 61,0.7811446
Fund 2-Fund 62,0.79933155
Fund 2-Fund 63,0.7344604
Fund 2-Fund 64,0.6962816
Fund 2-Fund 65,0.77799016
Fund 2-Fund 66,0.6531246
Fund 2-Fund 67,0.774308
Fund 2-Fund 68,0.74478775
Fund 2-Fund 69,0.771813
Fund 2-Fund 70,0.77004135
Fund 2-Fund 71,0.7854274
Fund 2-Fund 72,0.78927267
Fund 2-Fund 73,0.7812577
Fund 2-Fund 74,0.75441605
Fund 2-Fund 75,0.7613582
Fund 2-Fund 76,0.7930552
Fund 2-Fund 77,0.72644407
Fund 2-Fund 78,0.6756717
Fund 2-Fund 79,0.7508308
Fund 2-Fund 80,0.7980224
Fund 2-Fund 81,0.7692742
Fund 2-Fund 82,0.7645616
Fund 2-Fund 83,0.300391
Fund 2-Fund 84,0.7070128
Fund 2-Fund 85,0.6823197
Fund 2-Fund 86,0.775634
Fund 2-Fund 87,0.70172745
Fund 2-Fund 88,0.81146586
Fund 2-Fund 89,0.6378623
Fund 2-Fund 90,0.76503164
Fund 2-Fund 91,0.69063383
Fund 2-Fund 92,0.7827104
Fund 2-Fund 93,0.76597875
Fund 2-Fund 94,0.74092984
Fund 2-Fund 95,0.7744187
Fund 2-Fund 96,0.7242806
Fund 2-Fund 97,0.7733614
Fund 2-Fund 98,0.7580775
Fund 2-Fund 99,0.78130347
Fund 2-Fund 100,0.7494453
Fund 2-Fund 101,0.73103756
Fund 2-Fund 102,0.72451514
Fund 2-Fund 103,0.79592264
Fund 2-Fund 104,0.76220685
Fund 2-Fund 105,0.7453747
Fund 2-Fund 106,0.79286337
Fund 2-Fund 107,0.7619646
Fund 2-Fund 108,0.71526515
Fund 2-Fund 109,0.81263065
Fund 2-Fund 110,0.7601782
Fund 2-Fund 111,0.76215875
Fund 2-Fund 112,0.78539693
Fund 2-Fund 113,0.547798
Fund 2-Fund 114,0.793146
Fund 2-Fund 115,0.8107067
Fund 2-Fund 116,0.78464514
Fund 2-Fund 117,0.71860135
Fund 2-Fund 118,0.7677622
Fund 2-Fund 119,0.7736261
Fund 2-Fund 120,0.7889335
Fund 2-Fund 121,0.77267
Fund 2-Fund 122,0.76826334
Fund 2-Fund 123,0.5588888
Fund 2-Fund 124,0.7373401
Fund 2-Fund 125,0.70953643
Fund 2-Fund 126,0.7748398
Fund 2-Fund 127,0.6833206
Fund 2-Fund 128,0.6503045
Fund 2-Fund 129,0.7736298
Fund 2-Fund 130,0.56871754
Fund 2-Fund 131,0.6022932
Fund 2-Fund 132,0.77536505
Fund 2-Fund 133,0.75107896
Fund 2-Fund 134,0.7270631
Fund 2-Fund 135,0.761523
Fund 2-Fund 136,0.7491487
Fund 2-Fund 137,0.45490223
Fund 2-Fund 138,0.76271504
Fund 2-Fund 139,0.804172
Fund 2-Fund 140,0.7742926
Fund 2-Fund 141,0.7869167
Fund 2-Fund 142,0.7880818
Fund 2-Fund 143,0.7655119
Fund 2-Fund 144,0.7611339
Fund 2-Fund 145,0.7708574
Fund 2-Fund 146,0.7906196
Fund 2-Fund 147,0.77268064
Fund 2-Fund 148,0.6715773
Fund 2-Fund 149,0.7417985
Fund 2-Fund 150,0.77756345
Fund 2-Fund 151,0.7070532
Fund 2-Fund 152,0.7317082
Fund 2-Fund 153,0.72119474
Fund 2-Fund 154,0.718822
Fund 2-Fund 155,0.7133856
Fund 2-Fund 156,0.7510946
Fund 2-Fund 157,0.71216404
Fund 2-Fund 158,0.7831271
Fund 2-Fund 159,0.771163
Fund 2-Fund 160,0.7458433
Fund 2-Fund 161,0.78366333
Fund 2-Fund 162,0.7171614
Fund 2-Fund 163,0.6405766
Fund 2-Fund 164,0.7792931
Fund 2-Fund 165,0.41041398
Fund 2-Fund 166,0.7497293
Fund 2-Fund 167,0.75668645
Fund 2-Fund 168,0.79424053
Fund 2-Fund 169,0.6674019
Fund 2-Fund 170,0.7102228
Fund 2-Fund 171,0.69057274
Fund 2-Fund 172,0.69787097
Fund 2-Fund 173,0.75312924
Fund 2-Fund 174,0.7430696
Fund 2-Fund 175,0.6068932
Fund 2-Fund 176,0.70739454
Fund 2-Fund 177,0.78551835
Fund 2-Fund 178,0.7623657
Fund 2-Fund 179,0.7091217
Fund 2-Fund 180,0.7761892
Fund 2-Fund 181,0.785748
Fund 2-Fund 182,0.74836963
Fund 2-Fund 183,0.7050528
Fund 2-Fund 184,0.73622835
Fund 2-Fund 185,0.74384254
Fund 2-Fund 186,0.7101015
Fund 2-Fund 187,0.786368
Fund 2-Fund 188,0.8237194
Fund 2-Fund 189,0.7292512
Fund 2-Fund 190,0.7561173
Fund 2-Fund 191,0.78463763
Fund 2-Fund 192,0.7137269
Fund 2-Fund 193,0.7888102
Fund 2-Fund 194,0.7207686
Fund 2-Fund 195,0.72508305
Fund 2-Fund 196,0.7341629
Fund 2-Fund 197,0.8018846
Fund 2-Fund 198,0.7377466
Fund 2-Fund 199,0.78571177
Fund 2-Fund 200,0.78566045
Fund 3-Fund 4,0.73716116
Fund 3-Fund 5,0.75952065
Fund 3-Fund 6,0.68375593
Fund 3-Fund 7,0.7249088
Fund 3-Fund 8,0.7255689
Fund 3-Fund 9,0.76491886
Fund 3-Fund 10,0.7599662
Fund 3-Fund 11,0.73069674
Fund 3-Fund 12,0.7565356
Fund 3-Fund 13,0.75549114
Fund 3-Fund 14,0.7287393
Fund 3-Fund 15,0.7011796
Fund 3-Fund 16,0.7392786
Fund 3-Fund 17,0.76274335
Fund 3-Fund 18,0.7153121
Fund 3-Fund 19,0.73290855
Fund 3-Fund 20,0.7227882
Fund 3-Fund 21,0.7449187
Fund 3-Fund 22,0.74999607
Fund 3-Fund 23,0.7280594
Fund 3-Fund 24,0.684012
Fund 3-Fund 25,0.7343786
Fund 3-Fund 26,0.7456323
Fund 3-Fund 27,0.5009125
Fund 3-Fund 28,0.74005896
Fund 3-Fund 29,0.718279
Fund 3-Fund 30,0.72345656
Fund 3-Fund 31,0.7484752
Fund 3-Fund 32,0.6910307
Fund 3-Fund 33,0.73658144
Fund 3-Fund 34,0.48527473
Fund 3-Fund 35,0.7272742
Fund 3-Fund 36,0.71935093
Fund 3-Fund 37,0.46825045
Fund 3-Fund 38,0.7655262
Fund 3-Fund 39,0.75617343
Fund 3-Fund 40,0.6899391
Fund 3-Fund 41,0.7543766
Fund 3-Fund 42,0.6225848
Fund 3-Fund 43,0.6304605
Fund 3-Fund 44,0.73196036
Fund 3-Fund 45,0.74365926
Fund 3-Fund 46,0.76535475
Fund 3-Fund 47,0.75443125
Fund 3-Fund 48,0.52629757
Fund 3-Fund 49,0.7250084
Fund 3-Fund 50,0.7584619
Fund 3-Fund 51,0.735779
Fund 3-Fund 52,0.7350848
Fund 3-Fund 53,0.68497676
Fund 3-Fund 54,0.76215607
Fund 3-Fund 55,0.76421964
Fund 3-Fund 56,0.7581877
Fund 3-Fund 57,0.6127688
Fund 3-Fund 58,0.71823657
Fund 3-Fund 59,0.75494015
Fund 3-Fund 60,0.7606828
Fund 3-Fund 61,0.7587022
Fund 3-Fund 62,0.7363942
Fund 3-Fund 63,0.7490568
Fund 3-Fund 64,0.72345436
Fund 3-Fund 65,0.75978744
Fund 3-Fund 66,0.6989929
Fund 3-Fund 67,0.7492804
Fund 3-Fund 68,0.7064156
Fund 3-Fund 69,0.7631039
Fund 3-Fund 70,0.7273065
Fund 3-Fund 71,0.75344074
Fund 3-Fund 72,0.755769
Fund 3-Fund 73,0.75360495
Fund 3-Fund 74,0.75702935
Fund 3-Fund 75,0.74476826
Fund 3-Fund 76,0.734919
Fund 3-Fund 77,0.74247354
Fund 3-Fund 78,0.70693547
Fund 3-Fund 79,0.749338
Fund 3-Fund 80,0.7453788
Fund 3-Fund 81,0.74120593
Fund 3-Fund 82,0.69429725
Fund 3-Fund 83,0.31900942
Fund 3-Fund 84,0.7355808
Fund 3-Fund 85,0.7034323
Fund 3-Fund 86,0.7425974
Fund 3-Fund 87,0.71273494
Fund 3-Fund 88,0.75558186
Fund 3-Fund 89,0.6215157
Fund 3-Fund 90,0.72946775
Fund 3-Fund 91,0.716233
Fund 3-Fund 92,0.76397663
Fund 3-Fund 93,0.75245386
Fund 3-Fund 94,0.507354
Fund 3-Fund 95,0.771608
Fund 3-Fund 96,0.7357668
Fund 3-Fund 97,0.74702245
Fund 3-Fund 98,0.75551647
Fund 3-Fund 99,0.75822437
Fund 3-Fund 100,0.77183557
Fund 3-Fund 101,0.7300745
Fund 3-Fund 102,0.706251
Fund 3-Fund 103,0.76074517
Fund 3-Fund 104,0.7525337
Fund 3-Fund 105,0.7238642
Fund 3-Fund 106,0.74157304
Fund 3-Fund 107,0.76317185
Fund 3-Fund 108,0.69627744
Fund 3-Fund 109,0.7564877
Fund 3-Fund 110,0.7444142
Fund 3-Fund 111,0.7445098
Fund 3-Fund 112,0.7668807
Fund 3-Fund 113,0.6235946
Fund 3-Fund 114,0.7762691
Fund 3-Fund 115,0.75126773
Fund 3-Fund 116,0.7482824
Fund 3-Fund 117,0.7212696
Fund 3-Fund 118,0.76716405
Fund 3-Fund 119,0.7416425
Fund 3-Fund 120,0.7432492
Fund 3-Fund 121,0.7476573
Fund 3-Fund 122,0.76415795
Fund 3-Fund 123,0.6674965
Fund 3-Fund 124,0.7236594
Fund 3-Fund 125,0.700143
Fund 3-Fund 126,0.75712895
Fund 3-Fund 127,0.72659695
Fund 3-Fund 128,0.66261226
Fund 3-Fund 129,0.75367707
Fund 3-Fund 130,0.3690154
Fund 3-Fund 131,0.49301273
Fund 3-Fund 132,0.7409308
Fund 3-Fund 133,0.7454193
Fund 3-Fund 134,0.7211362
Fund 3-Fund 135,0.75579834
Fund 3-Fund 136,0.74253494
Fund 3-Fund 137,0.123235546
Fund 3-Fund 138,0.73104584
Fund 3-Fund 139,0.74520236
Fund 3-Fund 140,0.7470098
Fund 3-Fund 141,0.7108158
Fund 3-Fund 142,0.7562612
Fund 3-Fund 143,0.7419905
Fund 3-Fund 144,0.75450355
Fund 3-Fund 145,0.7444516
Fund 3-Fund 146,0.77016973
Fund 3-Fund 147,0.75589705
Fund 3-Fund 148,0.70514
Fund 3-Fund 149,0.73599494
Fund 3-Fund 150,0.761706
Fund 3-Fund 151,0.6577756
Fund 3-Fund 152,0.73152775
Fund 3-Fund 153,0.718803
Fund 3-Fund 154,0.71355295
Fund 3-Fund 155,0.7379055
Fund 3-Fund 156,0.7162899
Fund 3-Fund 157,0.7307069
Fund 3-Fund 158,0.76705736
Fund 3-Fund 159,0.7573489
Fund 3-Fund 160,0.7415371
Fund 3-Fund 161,0.7486911
Fund 3-Fund 162,0.7015236
Fund 3-Fund 163,0.6675007
Fund 3-Fund 164,0.7466151
Fund 3-Fund 165,0.1314956
Fund 3-Fund 166,0.7532112
Fund 3-Fund 167,0.729734
Fund 3-Fund 168,0.7509733
Fund 3-Fund 169,0.6934039
Fund 3-Fund 170,0.71600837
Fund 3-Fund 171,0.69480413
Fund 3-Fund 172,0.7006481
Fund 3-Fund 173,0.75530016
Fund 3-Fund 174,0.7071434
Fund 3-Fund 175,0.63670886
Fund 3-Fund 176,0.70906544
Fund 3-Fund 177,0.76890063
Fund 3-Fund 178,0.74381465
Fund 3-Fund 179,0.7380381
Fund 3-Fund 180,0.75078183
Fund 3-Fund 181,0.769737
Fund 3-Fund 182,0.7385604
Fund 3-Fund 183,0.7149884
Fund 3-Fund 184,0.73921704
Fund 3-Fund 185,0.74758
Fund 3-Fund 186,0.6350854
Fund 3-Fund 187,0.7380173
Fund 3-Fund 188,0.7638841
Fund 3-Fund 189,0.7152659
Fund 3-Fund 190,0.73134243
Fund 3-Fund 191,0.75786114
Fund 3-Fund 192,0.7260357
Fund 3-Fund 193,0.7459271
Fund 3-Fund 194,0.71846586
Fund 3-Fund 195,0.7398423
Fund 3-Fund 196,0.7154024
Fund 3-Fund 197,0.74497646
Fund 3-Fund 198,0.7239778
Fund 3-Fund 199,0.7380451
Fund 3-Fund 200,0.73273504
Fund 4-Fund 5,0.7917142
Fund 4-Fund 6,0.6750136
Fund 4-Fund 7,0.70440155
Fund 4-Fund 8,0.7108196
Fund 4-Fund 9,0.7890774
Fund 4-Fund 10,0.76891065
Fund 4-Fund 11,0.7141763
Fund 4-Fund 12,0.7351773
Fund 4-Fund 13,0.7759721
Fund 4-Fund 14,0.73941
Fund 4-Fund 15,0.6898083
Fund 4-Fund 16,0.75897044
Fund 4-Fund 17,0.7530197
Fund 4-Fund 18,0.7293713
Fund 4-Fund 19,0.72408986
Fund 4-Fund 20,0.7373692
Fund 4-Fund 21,0.73096734
Fund 4-Fund 22,0.73161346
Fund 4-Fund 23,0.7086098
Fund 4-Fund 24,0.69829434
Fund 4-Fund 25,0.7546769
Fund 4-Fund 26,0.7359875
Fund 4-Fund 27,0.54423666
Fund 4-Fund 28,0.7542725
Fund 4-Fund 29,0.70729786
Fund 4-Fund 30,0.7128845
Fund 4-Fund 31,0.7390764
Fund 4-Fund 32,0.67532575
Fund 4-Fund 33,0.75201064
Fund 4-Fund 34,0.5628646
Fund 4-Fund 35,0.6948159
Fund 4-Fund 36,0.6986211
Fund 4-Fund 37,0.6897595
Fund 4-Fund 38,0.76519847
Fund 4-Fund 39,0.7517087
Fund 4-Fund 40,0.68614435
Fund 4-Fund 41,0.79385656
Fund 4-Fund 42,0.62127095
Fund 4-Fund 43,0.72635126
Fund 4-Fund 44,0.7432517
Fund 4-Fund 45,0.73771846
Fund 4-Fund 46,0.76325643
Fund 4-Fund 47,0.7759822
Fund 4-Fund 48,0.6191615
Fund 4-Fund 49,0.7340037
Fund 4-Fund 50,0.7607902
Fund 4-Fund 51,0.78536123
Fund 4-Fund 52,0.75013584
Fund 4-Fund 53,0.7068416
Fund 4-Fund 54,0.80419844
Fund 4-Fund 55,0.7418525
Fund 4-Fund 56,0.7276762
Fund 4-Fund 57,0.65865505
Fund 4-Fund 58,0.7339848
Fund 4-Fund 59,0.7477865
Fund 4-Fund 60,0.81799054
Fund 4-Fund 61,0.74658734
Fund 4-Fund 62,0.7349346
Fund 4-Fund 63,0.77276444
Fund 4-Fund 64,0.7855544
Fund 4-Fund 65,0.76042277
Fund 4-Fund 66,0.7139319
Fund 4-Fund 67,0.74050766
Fund 4-Fund 68,0.68526816
Fund 4-Fund 69,0.7469278
Fund 4-Fund 70,0.7103137
Fund 4-Fund 71,0.72730446
Fund 4-Fund 72,0.74955004
Fund 4-Fund 73,0.744978
Fund 4-Fund 74,0.77797705
Fund 4-Fund 75,0.79887974
Fund 4-Fund 76,0.72295314
Fund 4-Fund 77,0.75444984
Fund 4-Fund 78,0.72720945
Fund 4-Fund 79,0.7652849
Fund 4-Fund 80,0.7359523
Fund 4-Fund 81,0.6969154
Fund 4-Fund 82,0.6853052
Fund 4-Fund 83,0.5213178
Fund 4-Fund 84,0.7123702
Fund 4-Fund 85,0.7476068
Fund 4-Fund 86,0.70697546
Fund 4-Fund 87,0.7255823
Fund 4-Fund 88,0.7666207
Fund 4-Fund 89,0.61305684
Fund 4-Fund 90,0.7577208
Fund 4-Fund 91,0.7447879
Fund 4-Fund 92,0.7534359
Fund 4-Fund 93,0.79451746
Fund 4-Fund 94,0.513942
Fund 4-Fund 95,0.74361426
Fund 4-Fund 96,0.7450762
Fund 4-Fund 97,0.75678355
Fund 4-Fund 98,0.7493063
Fund 4-Fund 99,0.78544873
Fund 4-Fund 100,0.7596769
Fund 4-Fund 101,0.75017995
Fund 4-Fund 102,0.72589403
Fund 4-Fund 103,0.81870925
Fund 4-Fund 104,0.7476954
Fund 4-Fund 105,0.7299357
Fund 4-Fund 106,0.78502315
Fund 4-Fund 107,0.7305772
Fund 4-Fund 108,0.69143826
Fund 4-Fund 109,0.7750403
Fund 4-Fund 110,0.7402472
Fund 4-Fund 111,0.7280916
Fund 4-Fund 112,0.7868784
Fund 4-Fund 113,0.6763673
Fund 4-Fund 114,0.78067374
Fund 4-Fund 115,0.74002415
Fund 4-Fund 116,0.7366811
Fund 4-Fund 117,0.72307193
Fund 4-Fund 118,0.7677569
Fund 4-Fund 119,0.7415791
Fund 4-Fund 120,0.7350393
Fund 4-Fund 121,0.7671303
Fund 4-Fund 122,0.78047955
Fund 4-Fund 123,0.699466
Fund 4-Fund 124,0.7213241
Fund 4-Fund 125,0.718312
Fund 4-Fund 126,0.7361307
Fund 4-Fund 127,0.7498594
Fund 4-Fund 128,0.66055083
Fund 4-Fund 129,0.7498183
Fund 4-Fund 130,0.5048006
Fund 4-Fund 131,0.56714463
Fund 4-Fund 132,0.72714347
Fund 4-Fund 133,0.76950955
Fund 4-Fund 134,0.7429482
Fund 4-Fund 135,0.7617042
Fund 4-Fund 136,0.7370277
Fund 4-Fund 137,0.17596704
Fund 4-Fund 138,0.72408867
Fund 4-Fund 139,0.7287231
Fund 4-Fund 140,0.7453994
Fund 4-Fund 141,0.71608263
Fund 4-Fund 142,0.80784863
Fund 4-Fund 143,0.7063042
Fund 4-Fund 144,0.76003224
Fund 4-Fund 145,0.73439133
Fund 4-Fund 146,0.7786585
Fund 4-Fund 147,0.7508837
Fund 4-Fund 148,0.74732065
Fund 4-Fund 149,0.7456596
Fund 4-Fund 150,0.7658857
Fund 4-Fund 151,0.64644796
Fund 4-Fund 152,0.7242623
Fund 4-Fund 153,0.7331387
Fund 4-Fund 154,0.7153142
Fund 4-Fund 155,0.78261715
Fund 4-Fund 156,0.69016075
Fund 4-Fund 157,0.7485749
Fund 4-Fund 158,0.7336809
Fund 4-Fund 159,0.77651596
Fund 4-Fund 160,0.7584289
Fund 4-Fund 161,0.73611677
Fund 4-Fund 162,0.70388967
Fund 4-Fund 163,0.7198338
Fund 4-Fund 164,0.7836298
Fund 4-Fund 165,0.19947101
Fund 4-Fund 166,0.75158215
Fund 4-Fund 167,0.73241204
Fund 4-Fund 168,0.72770876
Fund 4-Fund 169,0.7265152
Fund 4-Fund 170,0.71086913
Fund 4-Fund 171,0.69091725
Fund 4-Fund 172,0.707283
Fund 4-Fund 173,0.7319379
Fund 4-Fund 174,0.7005644
Fund 4-Fund 175,0.61930126
Fund 4-Fund 176,0.7366087
Fund 4-Fund 177,0.75034976
Fund 4-Fund 178,0.73072773
Fund 4-Fund 179,0.73524255
Fund 4-Fund 180,0.7590525
Fund 4-Fund 181,0.753911
Fund 4-Fund 182,0.7432293
Fund 4-Fund 183,0.70059925
Fund 4-Fund 184,0.7008081
Fund 4-Fund 185,0.73084
Fund 4-Fund 186,0.63119644
Fund 4-Fund 187,0.7480059
Fund 4-Fund 188,0.7955427
Fund 4-Fund 189,0.70686847
Fund 4-Fund 190,0.7211191
