ID,value
Fund 1-Fund 70,0.58058476
Fund 1-Fund 71,0.6641235
Fund 1-Fund 72,0.7941686
Fund 1-Fund 73,0.7833864
Fund 1-Fund 74,0.7722292
Fund 1-Fund 75,0.7911219
Fund 1-Fund 76,0.68109775
Fund 1-Fund 77,0.8052137
Fund 1-Fund 78,0.7916258
Fund 1-Fund 79,0.7960215
Fund 1-Fund 80,0.71625954
Fund 1-Fund 81,0.718903
Fund 1-Fund 82,0.6910618
Fund 1-Fund 83,0.7528237
Fund 1-Fund 84,0.7767205
Fund 1-Fund 85,0.77829003
Fund 1-Fund 86,0.6924856
Fund 1-Fund 87,0.78180176
Fund 1-Fund 88,0.8243584
Fund 1-Fund 89,0.733424
Fund 1-Fund 90,0.7162148
Fund 1-Fund 91,0.7858509
Fund 1-Fund 92,0.7768614
Fund 1-Fund 93,0.80601496
Fund 1-Fund 94,0.64711285
Fund 1-Fund 95,0.7266916
Fund 1-Fund 96,0.7204211
Fund 1-Fund 97,0.7578536
Fund 1-Fund 98,0.81441873
Fund 1-Fund 99,0.8202125
Fund 1-Fund 100,0.7883857
Fund 1-Fund 101,0.80428416
Fund 1-Fund 102,0.71415067
Fund 1-Fund 103,0.8205336
Fund 1-Fund 104,0.75361335
Fund 1-Fund 105,0.78279567
Fund 1-Fund 106,0.78339094
Fund 1-Fund 107,0.7802587
Fund 1-Fund 108,0.77129227
Fund 1-Fund 109,0.8022825
Fund 1-Fund 110,0.7681353
Fund 1-Fund 111,0.8138178
Fund 1-Fund 112,0.791782
Fund 1-Fund 113,0.77620625
Fund 1-Fund 114,0.81628776
Fund 1-Fund 115,0.80104226
Fund 1-Fund 116,0.759241
Fund 1-Fund 117,0.8029997
Fund 1-Fund 118,0.8093538
Fund 1-Fund 119,0.7462851
Fund 1-Fund 120,0.71913296
Fund 1-Fund 121,0.79717356
Fund 1-Fund 122,0.82156736
Fund 1-Fund 123,0.77776814
Fund 1-Fund 124,0.805129
Fund 1-Fund 125,0.73179066
Fund 1-Fund 126,0.77412486
Fund 1-Fund 127,0.79587615
Fund 1-Fund 128,0.7671768
Fund 1-Fund 129,0.7696246
Fund 1-Fund 130,0.7101679
Fund 1-Fund 131,0.75324595
Fund 1-Fund 132,0.6607197
Fund 1-Fund 133,0.79758555
Fund 1-Fund 134,0.7709614
Fund 1-Fund 135,0.7926545
Fund 1-Fund 136,0.8144519
Fund 1-Fund 137,0.667093
Fund 1-Fund 138,0.6408241
Fund 1-Fund 139,0.7530286
Fund 1-Fund 140,0.70331204
Fund 1-Fund 141,0.71184736
Fund 1-Fund 142,0.8214137
Fund 1-Fund 143,0.69999045
Fund 1-Fund 144,0.81544614
Fund 1-Fund 145,0.6112232
Fund 1-Fund 146,0.80154157
Fund 1-Fund 147,0.79445815
Fund 1-Fund 148,0.7874676
Fund 1-Fund 149,0.79654616
Fund 1-Fund 150,0.773687
Fund 1-Fund 151,0.76009303
Fund 1-Fund 152,0.7858685
Fund 1-Fund 153,0.7910666
Fund 1-Fund 154,0.7140477
Fund 1-Fund 155,0.8042563
Fund 1-Fund 156,0.7277964
Fund 1-Fund 157,0.78078955
Fund 1-Fund 158,0.7557758
Fund 1-Fund 159,0.80679655
Fund 1-Fund 160,0.7895351
Fund 1-Fund 161,0.7587858
Fund 1-Fund 162,0.790904
Fund 1-Fund 163,0.737713
Fund 1-Fund 164,0.75911546
Fund 1-Fund 165,0.6825835
Fund 1-Fund 166,0.8233959
Fund 1-Fund 167,0.74668616
Fund 1-Fund 168,0.7807242
Fund 1-Fund 169,0.7373749
Fund 1-Fund 170,0.8091102
Fund 1-Fund 171,0.7753487
Fund 1-Fund 172,0.8022754
Fund 1-Fund 173,0.7685273
Fund 1-Fund 174,0.7955519
Fund 1-Fund 175,0.72285885
Fund 1-Fund 176,0.71734154
Fund 1-Fund 177,0.7685558
Fund 1-Fund 178,0.8182155
Fund 1-Fund 179,0.7940799
Fund 1-Fund 180,0.79672205
Fund 1-Fund 181,0.75486106
Fund 1-Fund 182,0.79695183
Fund 1-Fund 183,0.8025699
Fund 1-Fund 184,0.79478574
Fund 1-Fund 185,0.8147882
Fund 1-Fund 186,0.7637528
Fund 1-Fund 187,0.8071415
Fund 1-Fund 188,0.804316
Fund 1-Fund 189,0.6885211
Fund 1-Fund 190,0.8041958
Fund 1-Fund 191,0.7907239
Fund 1-Fund 192,0.77027386
Fund 1-Fund 193,0.7925578
Fund 1-Fund 194,0.8039972
Fund 1-Fund 195,0.7918509
Fund 1-Fund 196,0.6861026
Fund 1-Fund 197,0.73794335
Fund 1-Fund 198,0.61174417
Fund 1-Fund 199,0.6649982
Fund 1-Fund 200,0.6896527
Fund 2-Fund 3,0.7693676
Fund 2-Fund 4,0.7742278
Fund 2-Fund 5,0.8308431
Fund 2-Fund 6,0.6907914
Fund 2-Fund 7,0.75590706
Fund 2-Fund 8,0.67649645
Fund 2-Fund 9,0.8306223
Fund 2-Fund 10,0.8139206
Fund 2-Fund 11,0.8308684
Fund 2-Fund 12,0.8029352
Fund 2-Fund 13,0.8189264
Fund 2-Fund 14,0.7681583
Fund 2-Fund 15,0.726898
Fund 2-Fund 16,0.8054403
Fund 2-Fund 17,0.8143181
Fund 2-Fund 18,0.7526228
Fund 2-Fund 19,0.77439916
Fund 2-Fund 20,0.8156166
Fund 2-Fund 21,0.8366474
Fund 2-Fund 22,0.8140308
Fund 2-Fund 23,0.72069925
Fund 2-Fund 24,0.7279121
Fund 2-Fund 25,0.79163617
Fund 2-Fund 26,0.81075233
Fund 2-Fund 27,0.74439317
Fund 2-Fund 28,0.7902966
Fund 2-Fund 29,0.6914101
Fund 2-Fund 30,0.7409016
Fund 2-Fund 31,0.81697875
Fund 2-Fund 32,0.7684422
Fund 2-Fund 33,0.79744345
Fund 2-Fund 34,0.69913393
Fund 2-Fund 35,0.7964428
Fund 2-Fund 36,0.5512219
Fund 2-Fund 37,0.6246461
Fund 2-Fund 38,0.8264178
Fund 2-Fund 39,0.8147942
Fund 2-Fund 40,0.7608189
Fund 2-Fund 41,0.82290804
Fund 2-Fund 42,0.7386501
Fund 2-Fund 43,0.6874066
Fund 2-Fund 44,0.792102
Fund 2-Fund 45,0.8178193
Fund 2-Fund 46,0.83492196
Fund 2-Fund 47,0.8150036
Fund 2-Fund 48,0.69473124
Fund 2-Fund 49,0.778238
Fund 2-Fund 50,0.82018024
Fund 2-Fund 51,0.8022034
Fund 2-Fund 52,0.7693371
Fund 2-Fund 53,0.73651403
Fund 2-Fund 54,0.8052504
Fund 2-Fund 55,0.82161796
Fund 2-Fund 56,0.8132698
Fund 2-Fund 57,0.7404883
Fund 2-Fund 58,0.7532137
Fund 2-Fund 59,0.81478685
Fund 2-Fund 60,0.8167383
Fund 2-Fund 61,0.821453
Fund 2-Fund 62,0.812785
Fund 2-Fund 63,0.79735076
Fund 2-Fund 64,0.77029353
Fund 2-Fund 65,0.81131357
Fund 2-Fund 66,0.74221754
Fund 2-Fund 67,0.8111593
Fund 2-Fund 68,0.77058756
Fund 2-Fund 69,0.79599124
Fund 2-Fund 70,0.7115188
Fund 2-Fund 71,0.76135004
Fund 2-Fund 72,0.8283699
Fund 2-Fund 73,0.8192582
Fund 2-Fund 74,0.8004153
Fund 2-Fund 75,0.79042727
Fund 2-Fund 76,0.78288835
Fund 2-Fund 77,0.8005892
Fund 2-Fund 78,0.7519461
Fund 2-Fund 79,0.80403847
Fund 2-Fund 80,0.81131905
Fund 2-Fund 81,0.7994223
Fund 2-Fund 82,0.78924596
Fund 2-Fund 83,0.6974636
Fund 2-Fund 84,0.74205756
Fund 2-Fund 85,0.753372
Fund 2-Fund 86,0.7811317
Fund 2-Fund 87,0.77813244
Fund 2-Fund 88,0.8126741
Fund 2-Fund 89,0.69533265
Fund 2-Fund 90,0.7929173
Fund 2-Fund 91,0.7378034
Fund 2-Fund 92,0.8232559
Fund 2-Fund 93,0.81468266
Fund 2-Fund 94,0.7464027
Fund 2-Fund 95,0.7899245
Fund 2-Fund 96,0.74518657
Fund 2-Fund 97,0.8004316
Fund 2-Fund 98,0.80658764
Fund 2-Fund 99,0.82729584
Fund 2-Fund 100,0.8066549
Fund 2-Fund 101,0.78170025
Fund 2-Fund 102,0.7618066
Fund 2-Fund 103,0.8281411
Fund 2-Fund 104,0.79672164
Fund 2-Fund 105,0.78326374
Fund 2-Fund 106,0.8281145
Fund 2-Fund 107,0.803709
Fund 2-Fund 108,0.76704764
Fund 2-Fund 109,0.83363634
Fund 2-Fund 110,0.8014398
Fund 2-Fund 111,0.80894744
Fund 2-Fund 112,0.8145518
Fund 2-Fund 113,0.71526265
Fund 2-Fund 114,0.8273509
Fund 2-Fund 115,0.8228003
Fund 2-Fund 116,0.82828575
Fund 2-Fund 117,0.7775168
Fund 2-Fund 118,0.8144605
Fund 2-Fund 119,0.8067663
Fund 2-Fund 120,0.79929984
Fund 2-Fund 121,0.8212032
Fund 2-Fund 122,0.82393515
Fund 2-Fund 123,0.70802134
Fund 2-Fund 124,0.79735625
Fund 2-Fund 125,0.766406
Fund 2-Fund 126,0.8235814
Fund 2-Fund 127,0.76814556
Fund 2-Fund 128,0.7472344
Fund 2-Fund 129,0.8228969
Fund 2-Fund 130,0.70351255
Fund 2-Fund 131,0.72544706
Fund 2-Fund 132,0.7409232
Fund 2-Fund 133,0.80725324
Fund 2-Fund 134,0.7844969
Fund 2-Fund 135,0.80727166
Fund 2-Fund 136,0.8073565
Fund 2-Fund 137,0.6965923
Fund 2-Fund 138,0.72482884
Fund 2-Fund 139,0.815918
Fund 2-Fund 140,0.78435916
Fund 2-Fund 141,0.8122959
Fund 2-Fund 142,0.80609787
Fund 2-Fund 143,0.77076596
Fund 2-Fund 144,0.8177489
Fund 2-Fund 145,0.7307802
Fund 2-Fund 146,0.8306118
Fund 2-Fund 147,0.82403773
Fund 2-Fund 148,0.74423796
Fund 2-Fund 149,0.7750265
Fund 2-Fund 150,0.817041
Fund 2-Fund 151,0.7395278
Fund 2-Fund 152,0.7819899
Fund 2-Fund 153,0.78738904
Fund 2-Fund 154,0.7607467
Fund 2-Fund 155,0.78572637
Fund 2-Fund 156,0.78278375
Fund 2-Fund 157,0.76651794
Fund 2-Fund 158,0.81021506
Fund 2-Fund 159,0.80128235
Fund 2-Fund 160,0.792879
Fund 2-Fund 161,0.8232755
Fund 2-Fund 162,0.7747889
Fund 2-Fund 163,0.71433306
Fund 2-Fund 164,0.7929392
Fund 2-Fund 165,0.68907684
Fund 2-Fund 166,0.80228657
Fund 2-Fund 167,0.7682799
Fund 2-Fund 168,0.8236282
Fund 2-Fund 169,0.7295001
Fund 2-Fund 170,0.78132534
Fund 2-Fund 171,0.7635558
Fund 2-Fund 172,0.7739842
Fund 2-Fund 173,0.8006775
Fund 2-Fund 174,0.789262
Fund 2-Fund 175,0.68248117
Fund 2-Fund 176,0.75126445
Fund 2-Fund 177,0.8218324
Fund 2-Fund 178,0.8135539
Fund 2-Fund 179,0.77640176
Fund 2-Fund 180,0.8075033
Fund 2-Fund 181,0.80381507
Fund 2-Fund 182,0.80859923
Fund 2-Fund 183,0.77809465
Fund 2-Fund 184,0.7885922
Fund 2-Fund 185,0.79637235
Fund 2-Fund 186,0.74412584
Fund 2-Fund 187,0.8039444
Fund 2-Fund 188,0.8357713
Fund 2-Fund 189,0.7386169
Fund 2-Fund 190,0.78281945
Fund 2-Fund 191,0.82619315
Fund 2-Fund 192,0.7653441
Fund 2-Fund 193,0.8262074
Fund 2-Fund 194,0.7958578
Fund 2-Fund 195,0.7851352
Fund 2-Fund 196,0.7645757
Fund 2-Fund 197,0.8195933
Fund 2-Fund 198,0.70022
Fund 2-Fund 199,0.78678066
Fund 2-Fund 200,0.79747
Fund 3-Fund 4,0.7866183
Fund 3-Fund 5,0.8034119
Fund 3-Fund 6,0.6385304
Fund 3-Fund 7,0.6607475
Fund 3-Fund 8,0.5585556
Fund 3-Fund 9,0.80889416
Fund 3-Fund 10,0.7865611
Fund 3-Fund 11,0.74908906
Fund 3-Fund 12,0.7638057
Fund 3-Fund 13,0.7919918
Fund 3-Fund 14,0.783512
Fund 3-Fund 15,0.6865232
Fund 3-Fund 16,0.785619
Fund 3-Fund 17,0.80289745
Fund 3-Fund 18,0.7289181
Fund 3-Fund 19,0.780806
Fund 3-Fund 20,0.75747967
Fund 3-Fund 21,0.77990097
Fund 3-Fund 22,0.786681
Fund 3-Fund 23,0.6457249
Fund 3-Fund 24,0.6770318
Fund 3-Fund 25,0.7543648
Fund 3-Fund 26,0.7730267
Fund 3-Fund 27,0.7083362
Fund 3-Fund 28,0.7837392
Fund 3-Fund 29,0.60689735
Fund 3-Fund 30,0.711598
Fund 3-Fund 31,0.78832066
Fund 3-Fund 32,0.71849394
Fund 3-Fund 33,0.7743451
Fund 3-Fund 34,0.6420657
Fund 3-Fund 35,0.76814336
Fund 3-Fund 36,0.46997458
Fund 3-Fund 37,0.6349433
Fund 3-Fund 38,0.79228914
Fund 3-Fund 39,0.78066796
Fund 3-Fund 40,0.73259294
Fund 3-Fund 41,0.7935453
Fund 3-Fund 42,0.7342469
Fund 3-Fund 43,0.7135505
Fund 3-Fund 44,0.75722456
Fund 3-Fund 45,0.7898294
Fund 3-Fund 46,0.8153813
Fund 3-Fund 47,0.81218475
Fund 3-Fund 48,0.6946649
Fund 3-Fund 49,0.7386864
Fund 3-Fund 50,0.8067375
Fund 3-Fund 51,0.7840593
Fund 3-Fund 52,0.74309796
Fund 3-Fund 53,0.75106156
Fund 3-Fund 54,0.8047566
Fund 3-Fund 55,0.80501825
Fund 3-Fund 56,0.77750915
Fund 3-Fund 57,0.70581174
Fund 3-Fund 58,0.74885875
Fund 3-Fund 59,0.79609865
Fund 3-Fund 60,0.8066048
Fund 3-Fund 61,0.8132252
Fund 3-Fund 62,0.7691998
Fund 3-Fund 63,0.7918514
Fund 3-Fund 64,0.7684544
Fund 3-Fund 65,0.7868017
Fund 3-Fund 66,0.74704987
Fund 3-Fund 67,0.79037166
Fund 3-Fund 68,0.72520566
Fund 3-Fund 69,0.7805034
Fund 3-Fund 70,0.62986535
Fund 3-Fund 71,0.6994243
Fund 3-Fund 72,0.7999288
Fund 3-Fund 73,0.7961811
Fund 3-Fund 74,0.78494155
Fund 3-Fund 75,0.77611136
Fund 3-Fund 76,0.70155823
Fund 3-Fund 77,0.784544
Fund 3-Fund 78,0.75624573
Fund 3-Fund 79,0.7892509
Fund 3-Fund 80,0.75172156
Fund 3-Fund 81,0.76974314
Fund 3-Fund 82,0.707405
Fund 3-Fund 83,0.7028403
Fund 3-Fund 84,0.7881941
Fund 3-Fund 85,0.73435646
Fund 3-Fund 86,0.74695677
Fund 3-Fund 87,0.7644401
Fund 3-Fund 88,0.8014934
Fund 3-Fund 89,0.7143802
Fund 3-Fund 90,0.7377889
Fund 3-Fund 91,0.72930306
Fund 3-Fund 92,0.801108
Fund 3-Fund 93,0.7877682
Fund 3-Fund 94,0.628215
Fund 3-Fund 95,0.7619058
Fund 3-Fund 96,0.7198187
Fund 3-Fund 97,0.76048094
Fund 3-Fund 98,0.800579
Fund 3-Fund 99,0.79903716
Fund 3-Fund 100,0.8068028
Fund 3-Fund 101,0.7798207
Fund 3-Fund 102,0.7317001
Fund 3-Fund 103,0.8062174
Fund 3-Fund 104,0.77990156
Fund 3-Fund 105,0.7703492
Fund 3-Fund 106,0.78515625
Fund 3-Fund 107,0.8079667
Fund 3-Fund 108,0.735548
Fund 3-Fund 109,0.7924305
Fund 3-Fund 110,0.7853907
Fund 3-Fund 111,0.8017209
Fund 3-Fund 112,0.7970496
Fund 3-Fund 113,0.7188588
Fund 3-Fund 114,0.8144326
Fund 3-Fund 115,0.7855444
Fund 3-Fund 116,0.7918833
Fund 3-Fund 117,0.7921386
Fund 3-Fund 118,0.81542504
Fund 3-Fund 119,0.7532203
Fund 3-Fund 120,0.73691034
Fund 3-Fund 121,0.79707897
Fund 3-Fund 122,0.8264024
Fund 3-Fund 123,0.7170461
Fund 3-Fund 124,0.7659336
Fund 3-Fund 125,0.735518
Fund 3-Fund 126,0.793007
Fund 3-Fund 127,0.7812061
Fund 3-Fund 128,0.74375266
Fund 3-Fund 129,0.7824355
Fund 3-Fund 130,0.6652842
Fund 3-Fund 131,0.7024596
Fund 3-Fund 132,0.6665747
Fund 3-Fund 133,0.79603577
Fund 3-Fund 134,0.76657313
Fund 3-Fund 135,0.7899964
Fund 3-Fund 136,0.7922867
Fund 3-Fund 137,0.65059656
Fund 3-Fund 138,0.62580705
Fund 3-Fund 139,0.75617236
Fund 3-Fund 140,0.71586686
Fund 3-Fund 141,0.73088473
Fund 3-Fund 142,0.8013844
Fund 3-Fund 143,0.74074876
Fund 3-Fund 144,0.8107581
Fund 3-Fund 145,0.6400412
Fund 3-Fund 146,0.80239516
Fund 3-Fund 147,0.8021072
Fund 3-Fund 148,0.75829655
Fund 3-Fund 149,0.77658165
Fund 3-Fund 150,0.7972717
Fund 3-Fund 151,0.7107993
Fund 3-Fund 152,0.7724328
Fund 3-Fund 153,0.7602615
Fund 3-Fund 154,0.74301606
Fund 3-Fund 155,0.7911214
Fund 3-Fund 156,0.7393882
Fund 3-Fund 157,0.75907475
Fund 3-Fund 158,0.783758
Fund 3-Fund 159,0.78305495
Fund 3-Fund 160,0.7609449
Fund 3-Fund 161,0.79061127
Fund 3-Fund 162,0.73682636
Fund 3-Fund 163,0.7079049
Fund 3-Fund 164,0.761941
Fund 3-Fund 165,0.6567174
Fund 3-Fund 166,0.8085405
Fund 3-Fund 167,0.7419401
Fund 3-Fund 168,0.7850383
Fund 3-Fund 169,0.7507066
Fund 3-Fund 170,0.77325416
Fund 3-Fund 171,0.7462656
Fund 3-Fund 172,0.75359833
Fund 3-Fund 173,0.77242225
Fund 3-Fund 174,0.7708822
Fund 3-Fund 175,0.7099967
Fund 3-Fund 176,0.7335485
Fund 3-Fund 177,0.7897633
Fund 3-Fund 178,0.80569106
Fund 3-Fund 179,0.78230566
Fund 3-Fund 180,0.8020464
Fund 3-Fund 181,0.7696442
Fund 3-Fund 182,0.7829096
Fund 3-Fund 183,0.77651376
Fund 3-Fund 184,0.80126476
Fund 3-Fund 185,0.807694
Fund 3-Fund 186,0.7340876
Fund 3-Fund 187,0.7824937
Fund 3-Fund 188,0.8011585
Fund 3-Fund 189,0.7115754
Fund 3-Fund 190,0.7644099
Fund 3-Fund 191,0.78977334
Fund 3-Fund 192,0.78115106
Fund 3-Fund 193,0.79678446
Fund 3-Fund 194,0.7818875
Fund 3-Fund 195,0.7857283
Fund 3-Fund 196,0.7215394
Fund 3-Fund 197,0.7453936
Fund 3-Fund 198,0.66047406
Fund 3-Fund 199,0.72629356
Fund 3-Fund 200,0.72952074
Fund 4-Fund 5,0.8381656
Fund 4-Fund 6,0.65493166
Fund 4-Fund 7,0.69357514
Fund 4-Fund 8,0.6094896
Fund 4-Fund 9,0.8269606
Fund 4-Fund 10,0.81607825
Fund 4-Fund 11,0.75692
Fund 4-Fund 12,0.768042
Fund 4-Fund 13,0.8316376
Fund 4-Fund 14,0.8132105
Fund 4-Fund 15,0.7067912
Fund 4-Fund 16,0.81460744
Fund 4-Fund 17,0.8227214
Fund 4-Fund 18,0.7870301
Fund 4-Fund 19,0.79504454
Fund 4-Fund 20,0.79111165
Fund 4-Fund 21,0.7933224
Fund 4-Fund 22,0.7891402
Fund 4-Fund 23,0.6682902
Fund 4-Fund 24,0.696696
Fund 4-Fund 25,0.7998862
Fund 4-Fund 26,0.7846557
Fund 4-Fund 27,0.710323
Fund 4-Fund 28,0.81830114
Fund 4-Fund 29,0.69604254
Fund 4-Fund 30,0.73921925
Fund 4-Fund 31,0.8042949
Fund 4-Fund 32,0.7248792
Fund 4-Fund 33,0.81463754
Fund 4-Fund 34,0.6706174
Fund 4-Fund 35,0.75470036
Fund 4-Fund 36,0.48967963
Fund 4-Fund 37,0.72416764
Fund 4-Fund 38,0.811207
Fund 4-Fund 39,0.8053357
Fund 4-Fund 40,0.74580616
Fund 4-Fund 41,0.8295852
Fund 4-Fund 42,0.73327357
Fund 4-Fund 43,0.7696268
Fund 4-Fund 44,0.79175454
Fund 4-Fund 45,0.8154743
Fund 4-Fund 46,0.82800585
Fund 4-Fund 47,0.83735573
Fund 4-Fund 48,0.742722
Fund 4-Fund 49,0.7791294
Fund 4-Fund 50,0.82202387
Fund 4-Fund 51,0.82704425
Fund 4-Fund 52,0.78971267
Fund 4-Fund 53,0.78792447
Fund 4-Fund 54,0.8401571
Fund 4-Fund 55,0.80868715
Fund 4-Fund 56,0.7740138
Fund 4-Fund 57,0.76238567
Fund 4-Fund 58,0.80284196
Fund 4-Fund 59,0.8190702
Fund 4-Fund 60,0.8451611
Fund 4-Fund 61,0.820189
Fund 4-Fund 62,0.7908559
Fund 4-Fund 63,0.82072556
Fund 4-Fund 64,0.824496
Fund 4-Fund 65,0.807658
Fund 4-Fund 66,0.78617007
Fund 4-Fund 67,0.8142233
Fund 4-Fund 68,0.7326796
Fund 4-Fund 69,0.7840396
Fund 4-Fund 70,0.66402316
Fund 4-Fund 71,0.7074892
Fund 4-Fund 72,0.8237391
Fund 4-Fund 73,0.8102388
Fund 4-Fund 74,0.8129774
Fund 4-Fund 75,0.8231545
Fund 4-Fund 76,0.7367218
Fund 4-Fund 77,0.8220131
Fund 4-Fund 78,0.80223256
Fund 4-Fund 79,0.82479155
Fund 4-Fund 80,0.76967233
Fund 4-Fund 81,0.7510913
Fund 4-Fund 82,0.7262705
Fund 4-Fund 83,0.7353818
Fund 4-Fund 84,0.77681154
Fund 4-Fund 85,0.8020074
Fund 4-Fund 86,0.74360496
Fund 4-Fund 87,0.79158664
Fund 4-Fund 88,0.8331044
Fund 4-Fund 89,0.7265519
Fund 4-Fund 90,0.7897487
Fund 4-Fund 91,0.799635
Fund 4-Fund 92,0.81965333
Fund 4-Fund 93,0.8320481
Fund 4-Fund 94,0.63421816
Fund 4-Fund 95,0.760735
Fund 4-Fund 96,0.7707952
Fund 4-Fund 97,0.80165607
Fund 4-Fund 98,0.8144508
Fund 4-Fund 99,0.8346514
Fund 4-Fund 100,0.809685
Fund 4-Fund 101,0.80804086
Fund 4-Fund 102,0.7637861
Fund 4-Fund 103,0.85193074
Fund 4-Fund 104,0.8079823
Fund 4-Fund 105,0.8041733
Fund 4-Fund 106,0.8255435
Fund 4-Fund 107,0.8053244
Fund 4-Fund 108,0.76550156
Fund 4-Fund 109,0.8322123
Fund 4-Fund 110,0.7932556
Fund 4-Fund 111,0.81262124
Fund 4-Fund 112,0.816648
Fund 4-Fund 113,0.7629609
Fund 4-Fund 114,0.8366751
Fund 4-Fund 115,0.80515105
Fund 4-Fund 116,0.8032971
Fund 4-Fund 117,0.8161397
Fund 4-Fund 118,0.830258
Fund 4-Fund 119,0.7860838
Fund 4-Fund 120,0.76528364
Fund 4-Fund 121,0.8294902
Fund 4-Fund 122,0.84135306
Fund 4-Fund 123,0.7721462
Fund 4-Fund 124,0.7926348
Fund 4-Fund 125,0.7789523
Fund 4-Fund 126,0.8000152
Fund 4-Fund 127,0.820245
Fund 4-Fund 128,0.76609015
Fund 4-Fund 129,0.8081959
Fund 4-Fund 130,0.69712734
Fund 4-Fund 131,0.73397905
Fund 4-Fund 132,0.70968103
Fund 4-Fund 133,0.8347769
Fund 4-Fund 134,0.79739493
Fund 4-Fund 135,0.8166518
Fund 4-Fund 136,0.80338633
Fund 4-Fund 137,0.6756782
Fund 4-Fund 138,0.70023924
Fund 4-Fund 139,0.76894313
Fund 4-Fund 140,0.75911194
Fund 4-Fund 141,0.78147304
Fund 4-Fund 142,0.83638614
Fund 4-Fund 143,0.71551275
Fund 4-Fund 144,0.832383
Fund 4-Fund 145,0.6809711
Fund 4-Fund 146,0.823085
Fund 4-Fund 147,0.81029534
Fund 4-Fund 148,0.8160708
Fund 4-Fund 149,0.8143693
Fund 4-Fund 150,0.8247744
Fund 4-Fund 151,0.72562045
Fund 4-Fund 152,0.79428196
Fund 4-Fund 153,0.7995413
Fund 4-Fund 154,0.7702508
Fund 4-Fund 155,0.8366333
Fund 4-Fund 156,0.73904
Fund 4-Fund 157,0.80403686
Fund 4-Fund 158,0.7783362
Fund 4-Fund 159,0.8257999
Fund 4-Fund 160,0.8045415
Fund 4-Fund 161,0.807326
Fund 4-Fund 162,0.7870277
Fund 4-Fund 163,0.7683482
Fund 4-Fund 164,0.8060999
Fund 4-Fund 165,0.6720098
Fund 4-Fund 166,0.8266401
Fund 4-Fund 167,0.7896058
Fund 4-Fund 168,0.78821325
Fund 4-Fund 169,0.78821963
Fund 4-Fund 170,0.79059184
Fund 4-Fund 171,0.7682805
Fund 4-Fund 172,0.78445387
Fund 4-Fund 173,0.7881016
Fund 4-Fund 174,0.8022491
Fund 4-Fund 175,0.7221186
Fund 4-Fund 176,0.767936
Fund 4-Fund 177,0.8019757
Fund 4-Fund 178,0.8128469
Fund 4-Fund 179,0.80376196
Fund 4-Fund 180,0.8282879
Fund 4-Fund 181,0.79221624
Fund 4-Fund 182,0.8047337
Fund 4-Fund 183,0.8007712
Fund 4-Fund 184,0.80057484
Fund 4-Fund 185,0.8200129
Fund 4-Fund 186,0.7380289
Fund 4-Fund 187,0.8138831
Fund 4-Fund 188,0.83321804
Fund 4-Fund 189,0.7416374
Fund 4-Fund 190,0.80156183
